name,address,city,state,zip,is_primary,note,source_name,source_url
OCTAGON,400 Atlantic St,Stamford,CT,06901,true,"Octagon USA, Inc.: CT business registry lists Octagon USA, Inc. (active) at this exact Stamford address. (researched and checked 2026-09-24)",Connecticut Secretary of State business registry,https://data.ct.gov/resource/n7gp-d28j.json
OCTAGON CREDIT INVESTORS,"250 Park Ave, 15th Floor",New York,NY,10177,true,"Octagon Credit Investors, LLC: Firm's current office is 250 Park Ave, not 360 Madison Ave as published. (researched and checked 2026-09-24)",Octagon Credit Investors contact page,https://www.octagoncredit.com/contact-us
OPTUM,1 Optum Circle,Eden Prairie,MN,55344,true,Optum (UnitedHealth Group): Published street number 11000 is outdated; current corporate HQ listed as 1 Optum Circle. (researched and checked 2026-09-24),Optum - More Optum Sites (corporate headquarters),https://www.optum.com/en/more-optum-sites.html
ORACLE,2300 Oracle Way,Austin,TX,78741,true,Oracle Corporation: Matches SEC-registered business address. (researched and checked 2026-09-24),SEC EDGAR company filings (CIK 0001341439),https://data.sec.gov/submissions/CIK0001341439.json
ORDORO,,,,,true,"INVALID: not_found: Small private Austin SaaS firm; directories give conflicting addresses (Brazos St, W 5th St, E 6th St) and no primary source (company site, registry) states a current street address. (researched and checked 2026-09-24)",,
ORTHODOX UNION,"40 Rector St, 4th Floor",New York,NY,10006,true,Orthodox Union: OU relocated from 305 Seventh Ave to 40 Rector St. (researched and checked 2026-09-24),OU Kosher contact page,https://oukosher.org/contact-us/
OSAWATOMIE SH,500 State Hospital Dr,Osawatomie,KS,66064,true,Osawatomie State Hospital (KS Dept for Aging and Disability Services): Published address (509 5th St) is an outdated form; current official address is 500 State Hospital Dr. (researched and checked 2026-09-24),NPPES NPI Registry (CMS),https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=OSAWATOMIE+STATE+HOSPITAL
OUTERSTUFF,1412 Broadway,New York,NY,10018,true,Outerstuff LLC:  (researched and checked 2026-09-24),Buzzfile business profile,https://www.buzzfile.com/business/Outerstuff-LLC-212-594-9700
OVIVA THERAPEUTICS,"289 St George St, Suite 209",Duxbury,MA,02332,true,"Oviva Therapeutics, Inc. (a Granata Bio company):  (researched and checked 2026-09-24)",Granata Bio contact page,https://www.granata.bio/contact
PALO ALTO NETWORKS,3000 Tannery Way,Santa Clara,CA,95054,true,"Palo Alto Networks, Inc.:  (researched and checked 2026-09-24)",SEC EDGAR company filings (CIK 0001327567),https://data.sec.gov/submissions/CIK0001327567.json
PANOPTO,"600 River Avenue, Suite 100",Pittsburgh,PA,15212,true,"Panopto, Inc.: Panopto's global HQ moved to 600 River Ave; published Creekside Dr address is outdated. (researched and checked 2026-09-24)",Panopto contact page,https://www.panopto.com/contact/
PANTERA,"600 Montgomery St, 45th Floor",San Francisco,CA,94111,true,Pantera Capital (Pantera Capital Partners LP): Current SEC-filed principal office differs from published 44 Montgomery St address. (researched and checked 2026-09-24),"SEC Form ADV (CRD 284342), Item 1.F principal office",https://reports.adviserinfo.sec.gov/reports/ADV/284342/PDF/284342.pdf
PATRIOT AUTO GROUP,769 Portland Rd,Saco,ME,04072,true,"Patriot Automotive Group (parent of Patriot Subaru, Patriot Nissan, Patriot Acura): Group's flagship/original dealership location, consistent with donor being group CEO. (researched and checked 2026-09-24)",Patriot Subaru official site,https://www.patriotsubaru.com/
PATRIOT SUBARU,769 Portland Rd,Saco,ME,04072,true,Patriot Subaru of Saco:  (researched and checked 2026-09-24),Patriot Subaru official site,https://www.patriotsubaru.com/
PAYJOY,"660 4th Street, Unit 139",San Francisco,CA,94107,true,"PayJoy, Inc.: Published 26 S Park St address is outdated; current HQ is 660 4th St. (researched and checked 2026-09-24)",PayJoy About page,https://www.payjoy.com/about
PCS WIRELESS,11 Vreeland Road,Florham Park,NJ,07932,true,"PCS Wireless, LLC:  (researched and checked 2026-09-24)",PCS Wireless locations page,https://pcsww.com/contact-us/locations/
PEAPACK PRIVATE,300 Park Ave,New York,NY,10022,true,"Peapack Private Bank & Trust (NYC financial center): Donors are NY-area bankers; Peapack opened this NYC office in 2025, a better metro fit than the Bedminster/East Rutherford NJ corporate address. (researched and checked 2026-09-24)",Peapack Private - Park Avenue Financial Center page,https://www.peapackprivate.com/park-avenue-financial-center
PERATON,1875 Explorer Street,Reston,VA,20190,true,"Peraton Inc.: Peraton's locations page lists its Corporate Headquarters at 1875 Explorer Street, Reston VA. The published 12901 Worldgate Dr (Herndon) address is not the HQ. (researched and checked 2026-09-24)",Peraton - Locations,https://www.peraton.com/contact/locations
PHILIPS,222 Jacobs Street,Cambridge,MA,02141,true,"Philips North America (Koninklijke Philips N.V.): Philips moved its North American HQ from Andover, MA to Cambridge, MA around 2020. (researched and checked 2026-09-24)",Cambridge Chamber of Commerce member listing,https://business.cambridgechamber.org/list/member/philips-north-america-49971
PLATINUM DERMATOLOGY,"9900 N. Central Expressway, Suite 500",Dallas,TX,75231,true,"Platinum Dermatology Partners, LLC:  (researched and checked 2026-09-24)",Platinum Dermatology Partners contact page,https://www.platinumderm.com/contact/
PLATINUM EQUITY,360 N. Crescent Drive,Beverly Hills,CA,90210,true,"Platinum Equity, LLC:  (researched and checked 2026-09-24)",Platinum Equity contact page,https://www.platinumequity.com/contact-us/
PORTAGE POINT PARTNERS,"300 North LaSalle, Suite 1420",Chicago,IL,60654,true,Portage Point Partners:  (researched and checked 2026-09-24),Portage Point Partners contact page,https://portagepointpartners.com/contact/
PRICE BENOWITZ,"700 Tech Center Parkway, Office 236B",Newport News,VA,23606,true,"Price Benowitz LLP (Newport News office): The firm's Hampton Roads office in Newport News fits the Virginia Beach attorney. The DC HQ is 409 7th St NW #100, Washington DC 20004. (researched and checked 2026-09-24)",Price Benowitz - Contact / Locations,https://pricebenowitz.com/contact/
PRIME POLICY GROUP,"1801 K Street NW, Suite 9000",Washington,DC,20006,true,Prime Policy Group: Firm relocated from 1875 Connecticut Ave NW to 1801 K St NW. (researched and checked 2026-09-24),Prime Policy Group contact page,https://www.prime-policy.com/contact
PRIMUS CONSULTING,,Beachwood,OH,44122,true,"Home-based business, town only: One-physician consulting practice. The site's contact page shows only a template placeholder address, so there is no public office. The published Vienna VA office-building address is not this firm's. (researched and checked 2026-09-24)",Primus Consulting website,https://primusmd.com/
PRIZEPICKS,1055 Howell Mill Rd NW,Atlanta,GA,30318,true,PrizePicks: Star Metals Building HQ. (researched and checked 2026-09-24),PrizePicks press release - new Atlanta HQ,https://www.prizepicks.com/press-news/prizepicks-announces-plans-for-new-expanded-headquarters-in-atlanta
PROCORE,"6309 Carpinteria Ave, Suite 100",Carpinteria,CA,93013,true,"Procore Technologies, Inc.:  (researched and checked 2026-09-24)",Procore press release - HQ relocation,https://www.procore.com/press/procore-technologies-inc-relocates-headquarters-to-carp
PROGRESS RESIDENTIAL,"1801 Royal Ln, Suite 307",Dallas,TX,75229,true,"Progress Residential: Donor is in Dallas TX; company has a Dallas regional office, a better metro fit than the Scottsdale AZ corporate HQ. (researched and checked 2026-09-24)",Progress Residential office locations page,https://rentprogress.com/locations
PROVATION,"533 S 3rd St, Suite 300",Minneapolis,MN,55415,true,Provation:  (researched and checked 2026-09-24),Provation - Millwright Building HQ page,https://www.provationmedical.com/millwright/
QUAD PROPERTY GROUP,"224 West 30th Street, Suite 206",New York,NY,10001,true,Quad Property Group:  (researched and checked 2026-09-24),Quad Property Group contact page,https://quadpropertygroup.com/contact/
QUARLES & BRADY LLP,"Two North Central Avenue, Suite 600",Phoenix,AZ,85004,true,"Quarles & Brady LLP (Phoenix office): Two of three donors are Scottsdale-area attorneys, so the firm's Phoenix office (One Renaissance Square) fits best. The Chicago office (155 North Wacker Drive, Suite 3200, Chicago IL 60606) fits the third donor. Madison WI fits none. (researched and checked 2026-09-24)",Quarles & Brady - Contact / Locations,https://www.quarles.com/contact
QUEST DIAGNOSTICS,500 Plaza Drive,Secaucus,NJ,07094,true,Quest Diagnostics Incorporated:  (researched and checked 2026-09-24),SEC EDGAR company filings (CIK 0001022079),https://data.sec.gov/submissions/CIK0001022079.json
RADIUS RECYCLING,"222 SW Columbia St, Suite 1150",Portland,OR,97201,true,"Radius Recycling, Inc.:  (researched and checked 2026-09-24)",SEC EDGAR company filings (CIK 0000912603),https://data.sec.gov/submissions/CIK0000912603.json
RAMAZ,60 East 78th Street,New York,NY,10075,true,Ramaz School (Rabbi Joseph H. Lookstein Upper School): Published street number (160) does not match; official site lists 60 East 78th Street for the Upper School. (researched and checked 2026-09-24),Ramaz School - Contact Us page,https://www.ramaz.org/about/contact-us
RAYMOND JAMES,880 Carillon Pkwy,Saint Petersburg,FL,33716,true,"Raymond James Financial, Inc.:  (researched and checked 2026-09-24)",SEC EDGAR company filings (CIK 0000720005),https://data.sec.gov/submissions/CIK0000720005.json
RAYTHEON TECHNOLOGIES,1000 Wilson Blvd,Arlington,VA,22209,true,RTX Corporation (formerly Raytheon Technologies): Company renamed to RTX Corporation in 2023; HQ address unchanged. (researched and checked 2026-09-24),SEC EDGAR company filings (CIK 0000101829),https://data.sec.gov/submissions/CIK0000101829.json
RECONSTRUCTIONIST RABBINICAL COLLEGE,1299 Church Road,Wyncote,PA,19095,true,"Reconstructionist Rabbinical College: Published Bloomfield NJ address is wrong; RRC has always been located in Wyncote, PA. (researched and checked 2026-09-24)",RRC official Contact Us page,https://www.rrc.edu/contact
RED VENTURES,1423 Red Ventures Drive,Fort Mill,SC,29707,true,"Red Ventures, LLC: The company's contact page gives its HQ at 1423 Red Ventures Drive, Fort Mill SC 29707. The published 1441 Main St Suite 400 is unsupported. (researched and checked 2026-09-24)",Red Ventures - Contact,https://www.redventures.com/contact
REDDY RAW INC,1 Ethel Blvd,Wood-Ridge,NJ,07075,true,"Reddy Raw, Inc.:  (researched and checked 2026-09-24)","Reddy Raw contact page (via Wayback Machine, site currently down)",https://web.archive.org/web/2024/https://reddyraw.com/contact-us
REDEMPTION BANK,2020 E Murray Holladay Rd,Holladay,UT,84117,true,Redemption Bank:  (researched and checked 2026-09-24),FDIC BankFind institution data,"https://banks.data.fdic.gov/api/institutions?filters=NAME:%22Redemption%20Bank%22&fields=NAME,ADDRESS,CITY,STALP,ZIP"
REDWOOD CAPITAL MANAGEMENT,"250 West 55th Street, 26th Floor",New York,NY,10019,true,"Redwood Capital Management, LLC:  (researched and checked 2026-09-24)",SEC EDGAR company filings,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=redwood+capital+management&type=&dateb=&owner=include&count=100&output=atom
REED SMITH LLP,225 Fifth Ave,Pittsburgh,PA,15222,true,Reed Smith LLP:  (researched and checked 2026-09-24),Reed Smith - Pittsburgh office page,https://www.reedsmith.com/en/offices/pittsburgh
REGIONAL CHAMBER OF COMMERCE OF SAN GABRIEL VALLEY,"18800 Amar Rd, Suite B21",Walnut,CA,91789,true,Regional Chamber of Commerce of San Gabriel Valley: Published Monrovia address belongs to a different organization (SGV Economic Partnership) as prior evidence noted; confirmed correct chamber via IRS EIN 42-1706342. (researched and checked 2026-09-24),CauseIQ nonprofit profile,"https://www.causeiq.com/organizations/regional-chamber-of-commerce-san-gabriel,421706342/"
REPUBLIC CLOTHING,1411 Broadway,New York,NY,10018,true,Republic Clothing Group: Published W 38th St address is wrong; official site lists 1411 Broadway. (researched and checked 2026-09-24),Republic Clothing Group contact page,https://www.republicclothing.com/contact
RETINAL CONSULTANTS OF AMERICA,"600 Northern Blvd, Suite 216",Great Neck,NY,11021,true,Long Island Vitreo Retinal Consultants PC (Retina Consultants of America member practice): The donor physician practises with this Long Island member practice of Retina Consultants of America. The published Houston TX address is a different member practice. (researched and checked 2026-09-24),NPPES NPI Registry - Long Island Vitreo Retinal Consultants PC,https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=LONG+ISLAND+VITREO*
RGP,"15950 North Dallas Parkway, Suite 330",Dallas,TX,75248,true,"RGP (Resources Connection, Inc.):  (researched and checked 2026-09-24)",SEC EDGAR company filings (CIK 0001084765),https://data.sec.gov/submissions/CIK0001084765.json
RHYTHM MANAGEMENT GROUP,"6116 Executive Blvd, Suite 670",Rockville,MD,20852,true,Rhythm Management Group:  (researched and checked 2026-09-24),NPPES NPI Registry (CMS),https://npiregistry.cms.hhs.gov/api/?version=2.1&organization_name=RHYTHM+MANAGEMENT*
